2021/03/19 15:02:15 ##NOT FOUND rs63418562
2021/03/19 15:02:15 ##NOT FOUND rs115231027
2021/03/19 15:03:03 rs603424 combined, mismatch=186, overlaps=3764, ErrPct=4.94155
2021/03/19 15:31:03 rs13082711 combined, mismatch=61, overlaps=3764, ErrPct=1.62062
2021/03/19 15:31:03 rs9815354 combined, mismatch=2, overlaps=3373, ErrPct=0.05929
2021/03/19 15:31:03 rs6797587 combined, mismatch=175, overlaps=3764, ErrPct=4.64931
2021/03/19 15:31:03 rs36022378 combined, mismatch=36, overlaps=512, ErrPct=7.03125
2021/03/19 15:31:03 rs13303 combined, mismatch=49, overlaps=6400, ErrPct=0.76562
2021/03/19 15:31:03 rs9810888 combined, mismatch=46, overlaps=512, ErrPct=8.98438
2021/03/19 15:31:03 rs9827472 combined, mismatch=11, overlaps=512, ErrPct=2.14844
2021/03/19 15:31:03 rs918466 combined, mismatch=19, overlaps=3764, ErrPct=0.50478
2021/03/19 15:31:03 rs13107325 combined, mismatch=258, overlaps=6400, ErrPct=4.03125
2021/03/19 15:31:03 rs13112725 combined, mismatch=46, overlaps=512, ErrPct=8.98438
2021/03/19 15:31:03 rs6825911 combined, mismatch=64, overlaps=3373, ErrPct=1.89742
2021/03/19 15:31:03 rs66887589 combined, mismatch=32, overlaps=512, ErrPct=6.25000
2021/03/19 15:31:03 rs4292285 combined, mismatch=12, overlaps=512, ErrPct=2.34375
2021/03/19 15:31:03 rs13139571 combined, mismatch=11, overlaps=512, ErrPct=2.14844
2021/03/19 15:31:03 rs869396 combined, mismatch=294, overlaps=3764, ErrPct=7.81084
2021/03/19 15:31:03 rs2291435 combined, mismatch=102, overlaps=3764, ErrPct=2.70988
2021/03/19 15:31:03 rs871606 combined, mismatch=70, overlaps=3764, ErrPct=1.85972
2021/03/19 15:31:03 rs1458038 combined, mismatch=116, overlaps=3764, ErrPct=3.08183
2021/03/19 15:31:03 rs2014912 combined, mismatch=8, overlaps=512, ErrPct=1.56250
2021/03/19 15:31:03 rs10077885 combined, mismatch=21, overlaps=3764, ErrPct=0.55792
2021/03/19 15:31:04 rs13359291 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:04 rs6891344 combined, mismatch=11, overlaps=3764, ErrPct=0.29224
2021/03/19 15:31:04 rs6595838 combined, mismatch=9, overlaps=512, ErrPct=1.75781
2021/03/19 15:31:04 rs12521868 combined, mismatch=28, overlaps=6400, ErrPct=0.43750
2021/03/19 15:31:04 rs9687065 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:04 rs11953630 combined, mismatch=71, overlaps=3764, ErrPct=1.88629
2021/03/19 15:31:04 rs72812846 combined, mismatch=94, overlaps=512, ErrPct=18.35938
2021/03/19 15:31:04 rs1173771 combined, mismatch=48, overlaps=3764, ErrPct=1.27524
2021/03/19 15:31:04 rs10078021 combined, mismatch=35, overlaps=512, ErrPct=6.83594
2021/03/19 15:31:04 rs10057188 combined, mismatch=14, overlaps=512, ErrPct=2.73438
2021/03/19 15:31:04 rs10059921 combined, mismatch=95, overlaps=512, ErrPct=18.55469
2021/03/19 15:31:04 rs9372498 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:04 rs11154027 combined, mismatch=23, overlaps=512, ErrPct=4.49219
2021/03/19 15:31:04 rs13209747 combined, mismatch=21, overlaps=512, ErrPct=4.10156
2021/03/19 15:31:04 rs9349379 combined, mismatch=648, overlaps=6400, ErrPct=10.12500
2021/03/19 15:31:04 rs17080102 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:31:04 rs9479200 combined, mismatch=9, overlaps=512, ErrPct=1.75781
2021/03/19 15:31:04 rs449789 combined, mismatch=0, overlaps=512, ErrPct=0.00000
2021/03/19 15:31:04 rs73030266 combined, mismatch=13, overlaps=512, ErrPct=2.53906
2021/03/19 15:31:04 rs1322639 combined, mismatch=14, overlaps=512, ErrPct=2.73438
2021/03/19 15:31:04 rs6911827 combined, mismatch=48, overlaps=512, ErrPct=9.37500
2021/03/19 15:31:04 rs1799945 combined, mismatch=67, overlaps=6400, ErrPct=1.04688
2021/03/19 15:31:04 rs409558 combined, mismatch=8, overlaps=3373, ErrPct=0.23718
2021/03/19 15:31:04 rs1563788 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:04 rs78648104 combined, mismatch=160, overlaps=6400, ErrPct=2.50000
2021/03/19 15:31:04 rs13205180 combined, mismatch=22, overlaps=512, ErrPct=4.29688
2021/03/19 15:31:04 rs1925153 combined, mismatch=313, overlaps=3373, ErrPct=9.27957
2021/03/19 15:31:04 rs10943605 combined, mismatch=15, overlaps=3373, ErrPct=0.44471
2021/03/19 15:31:04 rs35410524 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:31:04 rs17477177 combined, mismatch=11, overlaps=512, ErrPct=2.14844
2021/03/19 15:31:04 rs4728142 combined, mismatch=112, overlaps=3373, ErrPct=3.32049
2021/03/19 15:31:04 rs11556924 combined, mismatch=357, overlaps=6400, ErrPct=5.57812
2021/03/19 15:31:04 rs13238550 combined, mismatch=3, overlaps=512, ErrPct=0.58594
2021/03/19 15:31:04 rs7810028 combined, mismatch=0, overlaps=512, ErrPct=0.00000
2021/03/19 15:31:04 rs3918226 combined, mismatch=259, overlaps=3764, ErrPct=6.88098
2021/03/19 15:31:04 rs891511 combined, mismatch=490, overlaps=3373, ErrPct=14.52713
2021/03/19 15:31:04 rs10224002 combined, mismatch=426, overlaps=3373, ErrPct=12.62971
2021/03/19 15:31:04 rs2107595 combined, mismatch=44, overlaps=512, ErrPct=8.59375
2021/03/19 15:31:04 rs2969070 combined, mismatch=153, overlaps=3764, ErrPct=4.06482
2021/03/19 15:31:04 rs1055144 combined, mismatch=21, overlaps=6400, ErrPct=0.32812
2021/03/19 15:31:04 rs7777128 combined, mismatch=1, overlaps=512, ErrPct=0.19531
2021/03/19 15:31:04 rs917275 combined, mismatch=282, overlaps=3764, ErrPct=7.49203
2021/03/19 15:31:04 rs76206723 combined, mismatch=7, overlaps=512, ErrPct=1.36719
2021/03/19 15:31:04 rs11977526 combined, mismatch=118, overlaps=6400, ErrPct=1.84375
2021/03/19 15:31:04 rs2282978 combined, mismatch=15, overlaps=6400, ErrPct=0.23438
2021/03/19 15:31:04 rs2978098 combined, mismatch=11, overlaps=512, ErrPct=2.14844
2021/03/19 15:31:04 rs35783704 combined, mismatch=25, overlaps=512, ErrPct=4.88281
2021/03/19 15:31:04 rs2898290 combined, mismatch=65, overlaps=3764, ErrPct=1.72689
2021/03/19 15:31:04 rs2071518 combined, mismatch=6, overlaps=512, ErrPct=1.17188
2021/03/19 15:31:05 rs894344 combined, mismatch=65, overlaps=3764, ErrPct=1.72689
2021/03/19 15:31:05 rs4454254 combined, mismatch=21, overlaps=512, ErrPct=4.10156
2021/03/19 15:31:05 rs34591516 combined, mismatch=77, overlaps=3373, ErrPct=2.28283
2021/03/19 15:31:05 rs62524579 combined, mismatch=72, overlaps=512, ErrPct=14.06250
2021/03/19 15:31:05 rs6557876 combined, mismatch=5, overlaps=512, ErrPct=0.97656
2021/03/19 15:31:05 rs2978456 combined, mismatch=206, overlaps=512, ErrPct=40.23438
2021/03/19 15:31:05 rs1449544 combined, mismatch=16, overlaps=512, ErrPct=3.12500
2021/03/19 15:31:05 rs111245230 combined, mismatch=8, overlaps=3373, ErrPct=0.23718
2021/03/19 15:31:05 rs1953126 combined, mismatch=2, overlaps=512, ErrPct=0.39062
2021/03/19 15:31:05 rs10818775 combined, mismatch=0, overlaps=512, ErrPct=0.00000
2021/03/19 15:31:05 rs72765298 combined, mismatch=50, overlaps=512, ErrPct=9.76562
2021/03/19 15:31:05 rs687621 combined, mismatch=33, overlaps=3373, ErrPct=0.97836
2021/03/19 15:31:05 rs6271 combined, mismatch=749, overlaps=3764, ErrPct=19.89904
2021/03/19 15:31:05 rs4364717 combined, mismatch=17, overlaps=512, ErrPct=3.32031
2021/03/19 15:31:05 rs76452347 combined, mismatch=989, overlaps=3373, ErrPct=29.32108
2021/03/19 15:31:05 FLIP for: rs36006409 [G,T]
2021/03/19 15:31:05 FLIP for: rs11197813 [G,A]
2021/03/19 15:31:05 FLIP for: rs7096563 [G,A]
2021/03/19 15:31:05 FLIP for: rs1133400 [G,A]
2021/03/19 15:31:05 FLIP for: rs11010905 [T,A]
2021/03/19 15:31:05 FLIP for: rs7090758 [C,T]
2021/03/19 15:31:05 FLIP for: rs12572586 [C,T]
2021/03/19 15:31:05 FLIP for: rs10887914 [C,T]
2021/03/19 15:31:05 FLIP for: rs4754196 [G,A]
2021/03/19 15:31:05 FLIP for: rs11031051 [C,A]
2021/03/19 15:31:05 FLIP for: rs1585453 [T,A]
2021/03/19 15:31:05 FLIP for: rs2688716 [G,T]
2021/03/19 15:31:05 FLIP for: rs75905900 [C,A]
2021/03/19 15:31:05 FLIP for: rs2929184 [G,A]
2021/03/19 15:31:05 FLIP for: rs4980515 [C,T]
2021/03/19 15:31:05 FLIP for: rs10830963 [G,C]
2021/03/19 15:31:05 FLIP for: rs360153 [C,T]
2021/03/19 15:31:05 FLIP for: rs10778174 [G,A]
2021/03/19 15:31:05 FLIP for: rs11112548 [T,A]
2021/03/19 15:31:05 FLIP for: rs11571376 [G,C]
2021/03/19 15:31:05 FLIP for: rs11615689 [C,T]
2021/03/19 15:31:05 FLIP for: rs3898618 [C,T]
2021/03/19 15:31:05 FLIP for: rs1271309 [G,A]
2021/03/19 15:31:05 FLIP for: rs7313556 [G,A]
2021/03/19 15:31:05 FLIP for: rs704191 [C,T]
2021/03/19 15:31:05 FLIP for: rs7976167 [C,T]
2021/03/19 15:31:05 FLIP for: rs1098708 [G,A]
2021/03/19 15:31:05 FLIP for: rs78998485 [G,C]
2021/03/19 15:31:05 FLIP for: rs11168245 [G,C]
2021/03/19 15:31:05 FLIP for: rs2261608 [T,A]
2021/03/19 15:31:05 FLIP for: rs7137749 [C,T]
2021/03/19 15:31:05 FLIP for: rs7963801 [C,T]
2021/03/19 15:31:05 FLIP for: rs7132012 [G,A]
2021/03/19 15:31:05 FLIP for: rs9532243 [C,A]
2021/03/19 15:31:05 FLIP for: rs73187288 [C,A]
2021/03/19 15:31:05 FLIP for: rs78474310 [G,A]
2021/03/19 15:31:05 FLIP for: rs55684003 [G,A]
2021/03/19 15:31:05 FLIP for: rs28470843 [C,T]
2021/03/19 15:31:05 FLIP for: rs72683923 [C,T]
2021/03/19 15:31:05 FLIP for: rs7144602 [G,T]
2021/03/19 15:31:05 FLIP for: rs4903064 [C,T]
2021/03/19 15:31:05 FLIP for: rs8013933 [C,T]
2021/03/19 15:31:05 FLIP for: rs2925345 [C,T]
2021/03/19 15:31:05 FLIP for: rs4924570 [C,T]
2021/03/19 15:31:05 FLIP for: rs62004794 [G,A]
2021/03/19 15:31:05 FLIP for: rs4984496 [G,T]
2021/03/19 15:31:05 FLIP for: rs11642631 [C,T]
2021/03/19 15:31:05 FLIP for: rs11248862 [G,A]
2021/03/19 15:31:05 FLIP for: rs3915425 [C,T]
2021/03/19 15:31:05 FLIP for: rs28590346 [T,A]
2021/03/19 15:31:05 FLIP for: rs6565174 [C,A]
2021/03/19 15:31:05 FLIP for: rs28633979 [C,A]
2021/03/19 15:31:05 FLIP for: rs35450617 [G,T]
2021/03/19 15:31:05 FLIP for: rs62053102 [T,A]
2021/03/19 15:31:05 FLIP for: rs4480845 [C,T]
2021/03/19 15:31:05 FLIP for: rs11080134 [G,A]
2021/03/19 15:31:05 FLIP for: rs3135967 [G,A]
2021/03/19 15:31:05 FLIP for: rs56228409 [C,A]
2021/03/19 15:31:05 FLIP for: rs9904409 [G,A]
2021/03/19 15:31:05 FLIP for: rs62076103 [G,A]
2021/03/19 15:31:05 FLIP for: rs12325702 [T,A]
2021/03/19 15:31:05 FLIP for: rs34430710 [T,A]
2021/03/19 15:31:05 FLIP for: rs1036902 [C,T]
2021/03/19 15:31:05 FLIP for: rs6504213 [C,T]
2021/03/19 15:31:05 FLIP for: rs35504735 [G,A]
2021/03/19 15:31:05 FLIP for: rs9302885 [G,A]
2021/03/19 15:31:05 FLIP for: rs8069739 [C,T]
2021/03/19 15:31:05 FLIP for: rs963920 [G,T]
2021/03/19 15:31:05 FLIP for: rs11876341 [G,A]
2021/03/19 15:31:05 FLIP for: rs12454712 [C,T]
2021/03/19 15:31:05 FLIP for: rs1529744 [C,T]
2021/03/19 15:31:05 FLIP for: rs1077795 [G,A]
2021/03/19 15:31:05 FLIP for: rs7250835 [C,T]
2021/03/19 15:31:05 FLIP for: rs7553422 [C,T]
2021/03/19 15:31:05 FLIP for: rs12118102 [G,A]
2021/03/19 15:31:05 FLIP for: rs1043069 [G,T]
2021/03/19 15:31:05 FLIP for: rs12042924 [C,T]
2021/03/19 15:31:05 FLIP for: rs35981664 [T,A]
2021/03/19 15:31:05 FLIP for: rs260508 [G,T]
2021/03/19 15:31:05 FLIP for: rs2820443 [C,T]
2021/03/19 15:31:05 FLIP for: rs2807337 [C,T]
2021/03/19 15:31:05 FLIP for: rs143167197 [G,A]
2021/03/19 15:31:05 FLIP for: rs4652875 [G,C]
2021/03/19 15:31:05 FLIP for: rs839755 [C,A]
2021/03/19 15:31:05 FLIP for: rs512083 [C,T]
2021/03/19 15:31:05 FLIP for: rs12142296 [G,T]
2021/03/19 15:31:05 FLIP for: rs6681713 [G,T]
2021/03/19 15:31:05 FLIP for: rs2252865 [C,T]
2021/03/19 15:31:05 FLIP for: rs385437 [G,A]
2021/03/19 15:31:05 FLIP for: rs7514579 [C,A]
2021/03/19 15:31:05 FLIP for: rs680515 [G,A]
2021/03/19 15:31:05 FLIP for: rs11087740 [C,T]
2021/03/19 15:31:05 FLIP for: rs11909120 [T,A]
2021/03/19 15:31:05 FLIP for: rs9976596 [C,T]
2021/03/19 15:31:05 FLIP for: rs2277788 [G,C]
2021/03/19 15:31:05 FLIP for: rs11701512 [G,A]
2021/03/19 15:31:05 FLIP for: rs134041 [C,T]
2021/03/19 15:31:05 FLIP for: rs737721 [G,C]
2021/03/19 15:31:05 FLIP for: rs5750482 [C,T]
2021/03/19 15:31:05 FLIP for: rs28578714 [C,T]
2021/03/19 15:31:05 FLIP for: rs6723509 [C,T]
2021/03/19 15:31:05 FLIP for: rs7606205 [C,A]
2021/03/19 15:31:05 FLIP for: rs79523138 [G,A]
2021/03/19 15:31:05 FLIP for: rs560887 [C,T]
2021/03/19 15:31:05 FLIP for: rs72914576 [G,C]
2021/03/19 15:31:05 FLIP for: rs12473688 [G,A]
2021/03/19 15:31:05 FLIP for: rs11901929 [G,A]
2021/03/19 15:31:05 FLIP for: rs1469760 [C,T]
2021/03/19 15:31:05 FLIP for: rs12694277 [C,T]
2021/03/19 15:31:05 FLIP for: rs4674114 [G,A]
2021/03/19 15:31:05 FLIP for: rs139354822 [C,T]
2021/03/19 15:31:05 FLIP for: rs4850047 [C,T]
2021/03/19 15:31:05 FLIP for: rs2707238 [G,C]
2021/03/19 15:31:05 FLIP for: rs6545155 [C,T]
2021/03/19 15:31:05 FLIP for: rs72816333 [T,A]
2021/03/19 15:31:05 FLIP for: rs2631669 [C,T]
2021/03/19 15:31:05 FLIP for: rs72847885 [G,A]
2021/03/19 15:31:05 FLIP for: rs4851462 [C,T]
2021/03/19 15:31:05 FLIP for: rs6438857 [C,T]
2021/03/19 15:31:05 FLIP for: rs729639 [C,T]
2021/03/19 15:31:05 FLIP for: rs62278541 [G,A]
2021/03/19 15:31:06 FLIP for: rs6772704 [C,A]
2021/03/19 15:31:06 FLIP for: rs9833313 [T,A]
2021/03/19 15:31:06 FLIP for: rs78151625 [C,T]
2021/03/19 15:31:06 FLIP for: rs4634143 [C,T]
2021/03/19 15:31:06 FLIP for: rs6801957 [C,T]
2021/03/19 15:31:06 FLIP for: rs6788984 [G,A]
2021/03/19 15:31:06 FLIP for: rs141979279 [C,T]
2021/03/19 15:31:06 FLIP for: rs113134141 [G,A]
2021/03/19 15:31:06 FLIP for: rs73082337 [G,C]
2021/03/19 15:31:06 FLIP for: rs12486605 [C,T]
2021/03/19 15:31:06 FLIP for: rs7630745 [C,T]
2021/03/19 15:31:06 FLIP for: rs4499560 [T,A]
2021/03/19 15:31:06 FLIP for: rs9857362 [C,A]
2021/03/19 15:31:06 FLIP for: rs9865843 [G,A]
2021/03/19 15:31:06 FLIP for: rs223361 [C,T]
2021/03/19 15:31:06 FLIP for: rs72719160 [T,A]
2021/03/19 15:31:06 FLIP for: rs4835266 [C,T]
2021/03/19 15:31:06 FLIP for: rs10305838 [C,T]
2021/03/19 15:31:06 FLIP for: rs13122790 [G,A]
2021/03/19 15:31:06 FLIP for: rs17035181 [G,T]
2021/03/19 15:31:06 FLIP for: rs2610990 [G,A]
2021/03/19 15:31:06 FLIP for: rs55829085 [C,A]
2021/03/19 15:31:06 FLIP for: rs28667801 [T,A]
2021/03/19 15:31:06 FLIP for: rs12511987 [G,T]
2021/03/19 15:31:06 FLIP for: rs1718845 [G,A]
2021/03/19 15:31:06 FLIP for: rs10008637 [C,T]
2021/03/19 15:31:06 FLIP for: rs6823199 [C,T]
2021/03/19 15:31:06 FLIP for: rs13149209 [C,T]
2021/03/19 15:31:06 FLIP for: rs7694000 [T,A]
2021/03/19 15:31:06 FLIP for: rs1432457 [G,A]
2021/03/19 15:31:06 FLIP for: rs954767 [C,A]
2021/03/19 15:31:06 FLIP for: rs7710854 [G,A]
2021/03/19 15:31:06 FLIP for: rs4286632 [G,A]
2021/03/19 15:31:06 FLIP for: rs4443403 [C,T]
2021/03/19 15:31:06 FLIP for: rs709668 [G,A]
2021/03/19 15:31:06 FLIP for: rs2693560 [G,A]
2021/03/19 15:31:06 FLIP for: rs9401090 [C,T]
2021/03/19 15:31:06 FLIP for: rs6925750 [C,T]
2021/03/19 15:31:06 FLIP for: rs7763294 [G,T]
2021/03/19 15:31:06 FLIP for: rs6941056 [G,C]
2021/03/19 15:31:06 FLIP for: rs598682 [G,A]
2021/03/19 15:31:06 FLIP for: rs2745599 [G,A]
2021/03/19 15:31:06 FLIP for: rs4342401 [T,A]
2021/03/19 15:31:06 FLIP for: rs115245297 [C,T]
2021/03/19 15:31:06 FLIP for: rs3176336 [T,A]
2021/03/19 15:31:06 FLIP for: rs9472135 [C,T]
2021/03/19 15:31:06 FLIP for: rs631441 [G,T]
2021/03/19 15:31:06 FLIP for: rs9392172 [G,C]
2021/03/19 15:31:06 FLIP for: rs115172170 [C,T]
2021/03/19 15:31:06 FLIP for: rs73033340 [G,A]
2021/03/19 15:31:06 FLIP for: rs1722886 [T,A]
2021/03/19 15:31:06 FLIP for: rs11771693 [G,A]
2021/03/19 15:31:06 FLIP for: rs9638084 [G,A]
2021/03/19 15:31:06 FLIP for: rs6959688 [G,A]
2021/03/19 15:31:06 FLIP for: rs10274928 [G,A]
2021/03/19 15:31:06 FLIP for: rs12701929 [C,T]
2021/03/19 15:31:06 FLIP for: rs71543920 [G,T]
2021/03/19 15:31:06 FLIP for: rs73049928 [G,A]
2021/03/19 15:31:06 FLIP for: rs6593297 [T,A]
2021/03/19 15:31:06 FLIP for: rs2222544 [C,T]
2021/03/19 15:31:06 FLIP for: rs6963105 [G,A]
2021/03/19 15:31:06 FLIP for: rs848445 [C,T]
2021/03/19 15:31:06 FLIP for: rs1947228 [C,T]
2021/03/19 15:31:06 FLIP for: rs1986971 [G,A]
2021/03/19 15:31:06 FLIP for: rs28499085 [G,A]
2021/03/19 15:31:06 FLIP for: rs2205260 [C,A]
2021/03/19 15:31:06 FLIP for: rs10087782 [C,T]
2021/03/19 15:31:06 FLIP for: rs4129585 [C,A]
2021/03/19 15:31:06 FLIP for: rs1047030 [G,A]
2021/03/19 15:31:06 FLIP for: rs11991469 [G,C]
2021/03/19 15:31:06 FLIP for: rs6996733 [C,T]
2021/03/19 15:31:06 FLIP for: rs1350100 [G,A]
2021/03/19 15:31:06 FLIP for: rs56345595 [G,A]
2021/03/19 15:31:06 FLIP for: rs7009170 [C,T]
2021/03/19 15:31:06 FLIP for: rs10988442 [G,A]
2021/03/19 15:31:06 FLIP for: rs7020564 [T,A]
2021/03/19 15:31:06 FLIP for: rs10982910 [G,T]
2021/03/19 15:31:06 FLIP for: rs1891730 [C,T]
2021/03/19 15:31:06 FLIP for: rs7869756 [G,A]
2021/03/19 15:31:06 FLIP for: rs4977492 [C,T]
2021/03/19 15:31:06 FLIP for: rs1332813 [C,T]
2021/03/19 15:31:06 FLIP for: rs880315 [C,T]
2021/03/19 15:31:06 FLIP for: rs17030613 [C,A]
2021/03/19 15:31:06 FLIP for: rs2932538 [G,A]
2021/03/19 15:31:06 FLIP for: rs17367504 [G,A]
2021/03/19 15:31:06 FLIP for: rs3820068 [G,A]
2021/03/19 15:31:06 FLIP for: rs73091767 [C,T]
2021/03/19 15:31:06 FLIP for: rs6429422 [G,T]
2021/03/19 15:31:06 FLIP for: rs7515635 [C,T]
2021/03/19 15:31:06 FLIP for: rs60199046 [G,A]
2021/03/19 15:31:06 FLIP for: rs709209 [G,A]
2021/03/19 15:31:06 FLIP for: rs10922502 [G,A]
2021/03/19 15:31:06 FLIP for: rs11191548 [C,T]
2021/03/19 15:31:06 FLIP for: rs4387287 [C,A]
2021/03/19 15:31:06 FLIP for: rs34872471 [C,T]
2021/03/19 15:31:06 FLIP for: rs2782980 [C,T]
2021/03/19 15:31:06 FLIP for: rs1813353 [C,T]
2021/03/19 15:31:06 FLIP for: rs10826995 [C,T]
2021/03/19 15:31:06 FLIP for: rs7914287 [C,T]
2021/03/19 15:31:06 FLIP for: rs932764 [G,A]
2021/03/19 15:31:06 FLIP for: rs8258 [C,T]
2021/03/19 15:31:06 FLIP for: rs5219 [C,T]
2021/03/19 15:31:06 FLIP for: rs661348 [C,T]
2021/03/19 15:31:06 FLIP for: rs7103648 [G,A]
2021/03/19 15:31:06 FLIP for: rs751984 [C,T]
2021/03/19 15:31:06 FLIP for: rs110419 [G,A]
2021/03/19 15:31:06 FLIP for: rs2289125 [C,A]
2021/03/19 15:31:06 FLIP for: rs3184504 [C,T]
2021/03/19 15:31:06 FLIP for: rs10850411 [C,T]
2021/03/19 15:31:06 FLIP for: rs35444 [G,A]
2021/03/19 15:31:06 FLIP for: rs11067763 [G,A]
2021/03/19 15:31:06 FLIP for: rs12579720 [G,C]
2021/03/19 15:31:06 FLIP for: rs7977389 [C,T]
2021/03/19 15:31:06 FLIP for: rs7302981 [G,A]
2021/03/19 15:31:06 FLIP for: rs7297416 [C,A]
2021/03/19 15:31:06 FLIP for: rs1475130 [C,T]
2021/03/19 15:31:06 FLIP for: rs9888615 [C,T]
2021/03/19 15:31:06 FLIP for: rs9323988 [C,T]
2021/03/19 15:31:06 FLIP for: rs1036477 [G,A]
2021/03/19 15:31:06 FLIP for: rs7178615 [G,A]
2021/03/19 15:31:06 FLIP for: rs62011052 [C,T]
2021/03/19 15:31:06 FLIP for: rs2521501 [T,A]
2021/03/19 15:31:06 FLIP for: rs12906962 [C,T]
2021/03/19 15:31:06 FLIP for: rs13333226 [G,A]
2021/03/19 15:31:06 FLIP for: rs12921187 [G,T]
2021/03/19 15:31:06 FLIP for: rs33063 [G,A]
2021/03/19 15:31:06 FLIP for: rs8059962 [C,T]
2021/03/19 15:31:06 FLIP for: rs7500448 [G,A]
2021/03/19 15:31:06 FLIP for: rs12941318 [C,T]
2021/03/19 15:31:06 FLIP for: rs79089478 [C,T]
2021/03/19 15:31:06 FLIP for: rs12946454 [T,A]
2021/03/19 15:31:06 FLIP for: rs17608766 [C,T]
2021/03/19 15:31:06 FLIP for: rs7406910 [C,T]
2021/03/19 15:31:06 FLIP for: rs2645466 [C,A]
2021/03/19 15:31:06 FLIP for: rs4308 [G,A]
2021/03/19 15:31:06 FLIP for: rs57927100 [G,C]
2021/03/19 15:31:06 FLIP for: rs78378222 [G,T]
2021/03/19 15:31:06 FLIP for: rs12958173 [C,A]
2021/03/19 15:31:06 FLIP for: rs745821 [G,T]
2021/03/19 15:31:06 FLIP for: rs36010659 [C,T]
2021/03/19 15:31:06 FLIP for: rs10418305 [G,C]
2021/03/19 15:31:06 FLIP for: rs2304130 [G,A]
2021/03/19 15:31:06 FLIP for: rs740406 [G,A]
2021/03/19 15:31:06 FLIP for: rs8105753 [C,A]
2021/03/19 15:31:06 FLIP for: rs1438896 [C,T]
2021/03/19 15:31:06 FLIP for: rs1446468 [C,T]
2021/03/19 15:31:06 FLIP for: rs79146658 [C,T]
2021/03/19 15:31:06 FLIP for: rs7592578 [G,T]
2021/03/19 15:31:06 FLIP for: rs1344653 [G,A]
2021/03/19 15:31:06 FLIP for: rs55780018 [C,T]
2021/03/19 15:31:06 FLIP for: rs7255 [C,T]
2021/03/19 15:31:06 FLIP for: rs55701159 [G,T]
2021/03/19 15:31:06 FLIP for: rs7562 [C,T]
2021/03/19 15:31:06 FLIP for: rs13420463 [G,A]
2021/03/19 15:31:06 FLIP for: rs76326501 [C,A]
2021/03/19 15:31:06 FLIP for: rs11690961 [C,A]
2021/03/19 15:31:06 FLIP for: rs1975487 [G,A]
2021/03/19 15:31:06 FLIP for: rs1876487 [C,A]
2021/03/19 15:31:06 FLIP for: rs11689667 [C,T]
2021/03/19 15:31:06 FLIP for: rs2579519 [C,T]
2021/03/19 15:31:06 FLIP for: rs1327235 [G,A]
2021/03/19 15:31:06 FLIP for: rs6060114 [C,T]
2021/03/19 15:31:06 FLIP for: rs6031435 [G,A]
2021/03/19 15:31:06 FLIP for: rs6015450 [G,A]
2021/03/19 15:31:06 FLIP for: rs11701033 [G,C]
2021/03/19 15:31:06 FLIP for: rs9306160 [C,T]
2021/03/19 15:31:06 FLIP for: rs4823006 [G,A]
2021/03/19 15:31:06 FLIP for: rs470113 [G,A]
2021/03/19 15:31:06 FLIP for: rs2306374 [C,T]
2021/03/19 15:31:06 FLIP for: rs16851397 [G,A]
2021/03/19 15:31:06 FLIP for: rs419076 [C,T]
2021/03/19 15:31:06 FLIP for: rs13082711 [C,T]
2021/03/19 15:31:06 FLIP for: rs6797587 [G,A]
2021/03/19 15:31:06 FLIP for: rs36022378 [C,T]
2021/03/19 15:31:06 FLIP for: rs13303 [C,T]
2021/03/19 15:31:06 FLIP for: rs9810888 [G,T]
2021/03/19 15:31:06 FLIP for: rs66887589 [C,T]
2021/03/19 15:31:07 FLIP for: rs871606 [C,T]
2021/03/19 15:31:07 FLIP for: rs2014912 [C,T]
2021/03/19 15:31:07 FLIP for: rs6891344 [G,A]
2021/03/19 15:31:07 FLIP for: rs9687065 [G,A]
2021/03/19 15:31:07 FLIP for: rs1173771 [G,A]
2021/03/19 15:31:07 FLIP for: rs10078021 [G,T]
2021/03/19 15:31:07 FLIP for: rs11154027 [C,T]
2021/03/19 15:31:07 FLIP for: rs9349379 [G,A]
2021/03/19 15:31:07 FLIP for: rs9479200 [G,A]
2021/03/19 15:31:07 FLIP for: rs449789 [G,C]
2021/03/19 15:31:07 FLIP for: rs73030266 [T,A]
2021/03/19 15:31:07 FLIP for: rs1799945 [G,C]
2021/03/19 15:31:07 FLIP for: rs409558 [C,T]
2021/03/19 15:31:07 FLIP for: rs78648104 [C,T]
2021/03/19 15:31:07 FLIP for: rs17477177 [C,T]
2021/03/19 15:31:07 FLIP for: rs7810028 [G,C]
2021/03/19 15:31:07 FLIP for: rs10224002 [G,A]
2021/03/19 15:31:07 FLIP for: rs917275 [G,A]
2021/03/19 15:31:07 FLIP for: rs2282978 [C,T]
2021/03/19 15:31:07 FLIP for: rs2978098 [C,A]
2021/03/19 15:31:07 FLIP for: rs2898290 [C,T]
2021/03/19 15:31:07 FLIP for: rs894344 [G,A]
2021/03/19 15:31:07 FLIP for: rs2978456 [C,T]
